rank,phd_school,phd_country,n,n_dest,score,D,T,R,I,is_prestigious,retention_rate,uplift,intl_rate,self_ret,pct_tenure_track,pct_permanent_research,pct_industry_senior,pct_government,pct_industry_entry,pct_postdoc,pct_further_education,pct_unknown
1,university of california berkeley,us,101,75,100.0,0.5333734967095638,0.7373801654038572,1.0,0.6732673267326733,True,0.45544554455445546,-0.20459004815741366,0.16831683168316833,0.0,39.6,11.9,3.0,0.0,4.0,18.8,5.9,16.8
2,university of texas at austin,us,112,93,98.01,0.495133627033563,0.75434090919596,1.0,0.7053571428571428,True,0.5089285714285714,-0.06203241907150736,0.30357142857142855,0.0,44.6,4.5,5.4,0.0,10.7,12.5,4.5,17.9
3,university of illinois at urbana-champaign,us,162,126,96.61,0.5118175273951855,0.7712802198564107,1.0,0.6,True,0.3333333333333333,-0.2175591170791472,0.24691358024691357,0.0,44.4,11.1,5.6,0.0,5.6,13.6,3.7,16.0
4,"university of california, berkeley",us,58,51,95.39,0.5046887160661796,0.7374743591521374,1.0,0.6793103448275862,True,0.46551724137931033,-0.12813063741996922,0.2413793103448276,0.0,41.4,10.3,5.2,0.0,3.4,13.8,8.6,17.2
5,the university of british columbia,ca,16,13,92.98,0.4529051118261417,0.6756388892740757,1.0,0.925,True,0.875,0.24507981156290837,0.5625,0.0,31.2,0.0,0.0,0.0,0.0,31.2,12.5,25.0
6,university of california riverside,us,33,32,92.2,0.43664378306687085,0.7193018870540893,1.0,0.8545454545454545,True,0.7575757575757576,0.09337749975271409,0.12121212121212122,0.0,33.3,9.1,3.0,6.1,9.1,15.2,6.1,18.2
7,university of minnesota twin cities,us,23,22,90.37,0.4129749641114041,0.7168139538108541,1.0,0.8956521739130434,True,0.8260869565217391,0.1812989495641828,0.13043478260869565,0.0,30.4,13.0,8.7,0.0,4.3,21.7,4.3,17.4
8,illinois institute of technology,us,54,48,90.03,0.4443544599605664,0.748283783971172,1.0,0.7333333333333334,True,0.5555555555555556,-0.056919231026308914,0.24074074074074073,0.0,48.1,5.6,1.9,0.0,7.4,3.7,7.4,25.9
9,rutgers university new brunswick,us,28,27,89.46,0.4071422735196888,0.7463125002888903,1.0,0.8285714285714285,True,0.7142857142857143,0.08490153379497667,0.21428571428571427,0.0,35.7,21.4,3.6,3.6,3.6,7.1,3.6,21.4
10,university of toronto,ca,177,143,89.44,0.49240961182005066,0.7640761422023693,1.0,0.5593220338983051,True,0.2655367231638418,-0.24642957584273528,0.5988700564971752,0.0,45.2,9.0,5.6,0.0,4.5,12.4,5.6,17.5
11,university of illinois system,us,33,32,89.3,0.41725130133305754,0.7381698115823911,1.0,0.8181818181818182,True,0.696969696969697,0.20418884887960204,0.18181818181818182,0.0,39.4,6.1,9.1,0.0,6.1,21.2,0.0,18.2
12,university of maryland,us,71,65,89.26,0.48446167078916674,0.7244285715809531,1.0,0.6704225352112676,True,0.4507042253521127,-0.12290216613679605,0.28169014084507044,0.0,35.2,12.7,2.8,2.8,4.2,11.3,7.0,23.9
13,cornell university,us,129,106,88.84,0.5230493797060233,0.6957919464017902,1.0,0.627906976744186,True,0.3798449612403101,-0.23093501660085014,0.2248062015503876,0.0,33.3,7.0,1.6,0.0,7.8,16.3,7.0,27.1
14,university of wisconsin madison,us,72,66,88.57,0.43462843145567864,0.760576087107247,1.0,0.7083333333333333,True,0.5138888888888888,-0.05337386575783748,0.3055555555555556,0.0,48.6,12.5,1.4,0.0,5.6,8.3,12.5,11.1
15,university of illinois at urbana champaign,us,26,25,88.14,0.4265285336367957,0.7211521742144941,1.0,0.8153846153846154,True,0.6923076923076923,0.0977208995595244,0.11538461538461539,0.0,38.5,7.7,0.0,0.0,11.5,11.5,3.8,26.9
16,california institute of technology,us,17,14,88.0,0.4779732079069591,0.7033243246991008,1.0,0.7176470588235294,True,0.5294117647058824,-0.022838730402393592,0.058823529411764705,0.0,35.3,11.8,0.0,0.0,0.0,29.4,11.8,11.8
17,the university of texas at austin,us,87,79,87.39,0.5042904553931707,0.7226448599426796,1.0,0.5931034482758621,True,0.3218390804597701,-0.17102613237502107,0.21839080459770116,0.0,31.0,13.8,6.9,0.0,11.5,8.0,8.0,20.7
18,princeton university,us,75,66,86.89,0.5198385702948735,0.6986631580407024,1.0,0.6,True,0.3333333333333333,-0.20573773222317016,0.13333333333333333,0.0,28.0,16.0,2.7,0.0,1.3,22.7,5.3,24.0
19,university of maryland at college park,us,37,36,86.68,0.4164286226720503,0.7135614037520478,1.0,0.8378378378378378,True,0.7297297297297297,0.14956198639419838,0.3783783783783784,0.0,32.4,5.4,2.7,2.7,16.2,13.5,2.7,24.3
20,university of massachusetts amherst,us,81,72,85.87,0.4717609781258758,0.7437920793452152,1.0,0.6074074074074074,True,0.345679012345679,-0.20811471917924118,0.2345679012345679,0.0,40.7,12.3,2.5,0.0,4.9,12.3,4.9,22.2
21,university of minnesota system,us,24,23,85.15,0.394523571009173,0.744840909406062,1.0,0.8,True,0.6666666666666666,0.14339066287900254,0.125,0.0,45.8,12.5,8.3,0.0,0.0,8.3,12.5,12.5
22,georgia institute of technology,us,284,217,84.96,0.5053408659001334,0.7258980263614037,1.0,0.545774647887324,True,0.24295774647887325,-0.2854625621675516,0.20422535211267606,0.0,34.2,12.0,3.5,0.4,8.5,13.7,4.9,22.9
23,colorado state university,us,48,44,84.62,0.4095469550048901,0.7348970590274518,1.0,0.775,True,0.625,0.05652378168878264,0.3333333333333333,0.0,39.6,10.4,8.3,0.0,4.2,12.5,10.4,14.6
24,university of pennsylvania,us,63,60,84.52,0.46021042629200876,0.7840120483598402,1.0,0.5238095238095238,True,0.20634920634920634,-0.35319624792828186,0.2857142857142857,0.0,55.6,9.5,0.0,0.0,1.6,12.7,3.2,17.5
25,brown university,us,35,33,83.62,0.4271265237775864,0.7367818184339405,1.0,0.7085714285714286,True,0.5142857142857142,-0.06825528733609326,0.08571428571428572,0.0,40.0,14.3,2.9,0.0,2.9,22.9,5.7,11.4
26,university of california santa barbara,us,58,53,83.57,0.44168783588984384,0.7323461540239324,1.0,0.6793103448275862,True,0.46551724137931033,-0.11259626530315581,0.3448275862068966,0.0,37.9,8.6,5.2,1.7,6.9,17.2,5.2,17.2
27,university of wisconsin-madison,us,29,21,83.39,0.46727560197228796,0.6708775513034027,1.0,0.7517241379310344,True,0.5862068965517241,-0.009550465048192125,0.13793103448275862,0.0,20.7,13.8,0.0,0.0,3.4,17.2,6.9,37.9
28,rice university,us,86,77,83.38,0.4913423423005121,0.66248113220629,1.0,0.7069767441860466,True,0.5116279069767442,-0.07776737504759568,0.23255813953488372,0.0,30.2,4.7,1.2,0.0,2.3,19.8,11.6,30.2
29,yale university,us,53,51,83.05,0.4692346760288026,0.7249726029296811,1.0,0.6150943396226415,True,0.3584905660377358,-0.20655161882032436,0.3018867924528302,0.0,39.6,13.2,1.9,0.0,1.9,18.9,11.3,13.2
30,carnegie mellon university,us,271,206,82.46,0.5393174791131061,0.7133092783981675,1.0,0.44649446494464945,True,0.07749077490774908,-0.4252263355580306,0.2730627306273063,0.0,33.6,12.2,4.4,0.4,4.8,12.2,9.2,23.2
31,university of manitoba,ca,21,18,82.46,0.39335217313058085,0.7286097564357739,1.0,0.8,True,0.6666666666666666,0.11497563944959205,0.3333333333333333,0.0,42.9,9.5,0.0,0.0,4.8,28.6,4.8,9.5
32,kyung hee university - global campus,kr,16,15,81.85,0.33307644019263805,0.7881388892740758,1.0,0.8125,True,0.6875,0.09007486203015663,0.875,0.0,68.8,6.2,6.2,0.0,0.0,12.5,0.0,6.2
33,university of southern california,us,114,105,81.69,0.4709073872297503,0.7296492538348263,1.0,0.5789473684210527,True,0.2982456140350877,-0.24946874312099065,0.2719298245614035,0.0,34.2,20.2,2.6,0.9,2.6,16.7,11.4,11.4
34,florida state university,us,32,28,81.5,0.4306380953973419,0.7225576925743602,1.0,0.7,True,0.5,-0.0557572094609049,0.15625,0.0,31.2,15.6,0.0,0.0,12.5,15.6,0.0,25.0
35,university of washington,us,97,83,81.22,0.48917779049164356,0.7241282052467242,1.0,0.5360824742268041,True,0.2268041237113402,-0.3069694503349081,0.15463917525773196,0.0,29.9,17.5,10.3,0.0,1.0,15.5,8.2,17.5
36,the hong kong university of science and technology,hk,20,15,80.35,0.4333412802416069,0.6605750003466682,1.0,0.8200000000000001,True,0.7,0.09476536932319723,0.6,0.0,25.0,5.0,0.0,0.0,5.0,25.0,20.0,20.0
37,stanford university,us,136,104,80.31,0.5331249429349396,0.7148910257299149,1.0,0.42647058823529416,True,0.04411764705882353,-0.4279347052448722,0.21323529411764705,0.0,33.1,15.4,5.9,0.0,2.2,12.5,12.5,18.4
38,columbia university,us,52,45,80.07,0.4639328493194894,0.7246250001925935,1.0,0.5846153846153846,True,0.3076923076923077,-0.2616613542642017,0.23076923076923078,0.0,38.5,13.5,3.8,0.0,3.8,11.5,13.5,15.4
39,new jersey institute of technology,us,38,35,79.65,0.42127316144109134,0.7279827588597712,1.0,0.6842105263157895,True,0.47368421052631576,-0.040384121291796526,0.3157894736842105,0.0,42.1,7.9,0.0,0.0,2.6,21.1,2.6,23.7
40,hebrew university of jerusalem,il,25,21,79.39,0.3997926997808147,0.6771777780859273,1.0,0.856,True,0.76,0.14973586705342912,0.48,0.0,32.0,4.0,0.0,0.0,0.0,24.0,12.0,28.0
41,washington university in saint louis,us,15,15,79.29,0.4009680253304667,0.6820857146819066,1.0,0.84,True,0.7333333333333333,0.0851371674365321,0.13333333333333333,0.0,26.7,6.7,0.0,0.0,0.0,6.7,6.7,53.3
42,"university of california, santa barbara",us,43,38,79.22,0.43288799332391,0.666238095458202,1.0,0.7906976744186047,True,0.6511627906976745,0.022964638109580104,0.2558139534883721,0.0,23.3,11.6,11.6,0.0,0.0,11.6,23.3,18.6
43,syracuse university,us,45,44,78.99,0.41043804766778513,0.7549692309825651,1.0,0.64,True,0.4,-0.09524236601312275,0.4666666666666667,0.0,48.9,11.1,2.2,0.0,4.4,8.9,11.1,13.3
44,university of cincinnati,us,34,31,78.91,0.3606914334924031,0.7402407409975319,1.0,0.8058823529411765,True,0.6764705882352942,0.06657471201024673,0.17647058823529413,0.0,47.1,8.8,2.9,0.0,0.0,5.9,8.8,26.5
45,ucla,us,16,16,78.89,0.37747570644162076,0.7020277781629647,1.0,0.85,True,0.75,0.1899732110903678,0.3125,0.0,25.0,18.8,0.0,0.0,0.0,6.2,0.0,50.0
46,"university of california, los angeles",us,39,37,78.36,0.45428444617244834,0.6783559324384191,1.0,0.6923076923076923,True,0.48717948717948717,-0.0902926876730955,0.28205128205128205,0.0,17.9,20.5,2.6,0.0,5.1,15.4,7.7,30.8
47,university of illinois urbana-champaign,us,92,79,78.33,0.48467329669180487,0.66806250012381,1.0,0.6347826086956522,True,0.391304347826087,-0.1718224459875345,0.2608695652173913,0.0,25.0,7.6,7.6,0.0,5.4,15.2,12.0,27.2
48,seoul national university,kr,160,111,78.32,0.455382450426605,0.7056833334103707,1.0,0.625,True,0.375,-0.16738869257554378,0.3,0.0,25.0,10.6,16.9,0.0,0.6,21.2,4.4,21.2
49,purdue university,us,240,190,78.31,0.4702482402546045,0.7325884615917951,1.0,0.5225,True,0.20416666666666666,-0.30410523855289123,0.2833333333333333,0.0,35.0,12.9,2.9,1.7,9.2,10.4,6.2,21.7
50,chinese university of hong kong,hk,36,31,77.9,0.45132405798206277,0.6968392859619058,1.0,0.65,True,0.4166666666666667,-0.15442333556124566,0.8333333333333334,0.0,33.3,8.3,0.0,0.0,2.8,25.0,5.6,25.0
51,national institute of technology tiruchirappalli,in,25,23,77.85,0.2948191403494253,0.8282888891970384,1.0,0.76,True,0.6,0.006483358383679971,0.04,0.0,80.0,0.0,0.0,12.0,0.0,0.0,4.0,4.0
52,university of california irvine,us,68,63,77.52,0.4263787168804909,0.7354886365212128,1.0,0.6205882352941177,True,0.36764705882352944,-0.17870366186591508,0.27941176470588236,0.0,30.9,17.6,4.4,0.0,8.8,13.2,0.0,25.0
53,epfl,ch,15,13,77.19,0.39519254201409115,0.6749428575390494,1.0,0.84,True,0.7333333333333333,0.09578305765517531,0.4666666666666667,0.0,26.7,0.0,6.7,0.0,0.0,13.3,13.3,40.0
54,utah state university,us,21,20,77.1,0.3691071338053019,0.721292683265042,1.0,0.8,True,0.6666666666666666,0.008722670412959044,0.23809523809523808,0.0,42.9,4.8,0.0,0.0,19.0,4.8,14.3,14.3
55,stevens institute of technology,us,20,20,77.04,0.3580245533192482,0.7893250003466682,1.0,0.67,True,0.45,-0.12477774785739965,0.55,0.0,65.0,10.0,0.0,0.0,5.0,0.0,0.0,20.0
56,university of california los angeles,us,69,63,76.92,0.44846149064423907,0.7002584271220981,1.0,0.6347826086956522,True,0.391304347826087,-0.17586631476153192,0.30434782608695654,0.0,34.8,8.7,2.9,0.0,2.9,13.0,10.1,27.5
57,jawaharlal nehru university,in,54,46,76.72,0.31390734250322777,0.8057162164036045,1.0,0.7444444444444445,True,0.5740740740740741,0.03501608673508205,0.14814814814814814,0.0,64.8,3.7,1.9,3.7,0.0,7.4,5.6,13.0
58,technion israel institute of technology,il,23,21,76.56,0.41414934038352214,0.6923953491596914,1.0,0.7391304347826086,True,0.5652173913043478,-0.05471927928521436,0.4782608695652174,0.0,30.4,8.7,0.0,4.3,0.0,21.7,8.7,26.1
59,university of hong kong,hk,16,15,76.55,0.41895498146961463,0.671472222607409,1.0,0.775,True,0.625,0.012605397478202773,0.875,0.0,25.0,6.2,0.0,0.0,0.0,43.8,12.5,12.5
60,rutgers university,us,15,15,76.55,0.35406763853601697,0.7520857146819064,1.0,0.76,True,0.6,0.02717223799035262,0.3333333333333333,0.0,60.0,0.0,6.7,0.0,0.0,6.7,6.7,20.0
61,the university of melbourne,au,26,19,76.42,0.43016600853531056,0.6602826089971028,1.0,0.7692307692307693,True,0.6153846153846154,-0.037800418021033844,0.4230769230769231,0.0,15.4,11.5,3.8,3.8,3.8,15.4,11.5,34.6
62,drexel university,us,31,29,76.41,0.4005522788303968,0.7279019610562104,1.0,0.6903225806451614,True,0.4838709677419355,-0.08940887071230252,0.3225806451612903,0.0,32.3,22.6,0.0,0.0,3.2,19.4,3.2,19.4
63,the chinese university of hong kong,hk,16,13,76.4,0.3804542407951252,0.7145277781629646,1.0,0.775,True,0.625,-0.028321370732646678,0.375,0.0,31.2,12.5,6.2,0.0,0.0,25.0,0.0,25.0
64,indiana university bloomington,us,38,33,75.99,0.4148185015632548,0.7047068967908057,1.0,0.7,True,0.5,-0.03384318853654572,0.23684210526315788,0.0,31.6,10.5,2.6,0.0,2.6,26.3,2.6,23.7
65,duke university,us,84,75,75.85,0.4856988602219314,0.6656057693641031,1.0,0.6,True,0.3333333333333333,-0.22046873366096997,0.17857142857142858,0.0,20.2,16.7,4.8,2.4,2.4,20.2,14.3,19.0
66,unsw sydney,au,15,13,75.68,0.4090622557545028,0.6663714289676207,1.0,0.8,True,0.6666666666666666,0.06292625763444487,0.4,0.0,13.3,13.3,6.7,0.0,0.0,13.3,13.3,40.0
67,korea advanced institute of science and technology,kr,74,56,75.66,0.41191299014737837,0.747585106530497,1.0,0.6027027027027028,True,0.33783783783783783,-0.1714612686477538,0.22972972972972974,0.0,36.5,13.5,12.2,0.0,1.4,13.5,5.4,17.6
68,state university of campinas,br,37,33,75.65,0.3340402808965769,0.7565438598923988,1.0,0.7891891891891892,True,0.6486486486486487,0.06833930412792366,0.24324324324324326,0.0,45.9,10.8,2.7,2.7,2.7,21.6,2.7,10.8
69,king abdullah university of science and technology (kaust),sa,24,22,75.49,0.4346489957451725,0.6573409094060619,1.0,0.75,True,0.5833333333333334,0.006087428132473316,0.7083333333333334,0.0,12.5,16.7,0.0,0.0,0.0,45.8,4.2,20.8
70,university of wollongong,au,32,30,75.3,0.3570880280161009,0.7581346156512832,1.0,0.71875,True,0.53125,0.02559819720612516,0.65625,0.0,56.2,0.0,3.1,0.0,6.2,12.5,6.2,15.6
71,massachusetts institute of technology,us,203,163,75.18,0.5000687268275991,0.715349775846936,1.0,0.43546798029556655,True,0.059113300492610835,-0.48025423038872805,0.21674876847290642,0.0,36.0,7.4,7.4,0.0,4.4,14.8,9.4,20.7
72,"rutgers, the state university of new jersey",us,22,21,75.17,0.40932058202673277,0.6588809527111126,1.0,0.8090909090909091,True,0.6818181818181818,0.017297693107593826,0.22727272727272727,0.0,9.1,13.6,9.1,0.0,0.0,22.7,4.5,40.9
73,tennessee technological university,us,19,18,74.74,0.3401478041987588,0.7480256413811981,1.0,0.7789473684210526,True,0.631578947368421,0.09812995835469673,0.10526315789473684,0.0,52.6,0.0,5.3,0.0,5.3,10.5,0.0,26.3
74,the university of edinburgh,gb,24,20,74.68,0.4117103538320767,0.6675681821333347,1.0,0.775,True,0.625,0.05452079497757634,0.4166666666666667,0.0,20.8,12.5,0.0,0.0,0.0,37.5,8.3,20.8
75,university of michigan,us,163,134,74.51,0.48885076146621115,0.699579235048452,1.0,0.49202453987730066,True,0.15337423312883436,-0.3460630609689529,0.13496932515337423,0.0,29.4,11.0,3.7,0.0,7.4,14.1,4.9,29.4
76,university of georgia,us,35,34,74.4,0.3981981052576005,0.6949636366157587,1.0,0.7428571428571429,True,0.5714285714285714,0.028242619368672783,0.17142857142857143,0.0,31.4,11.4,5.7,0.0,0.0,17.1,14.3,20.0
77,nanjing university,cn,30,24,74.37,0.4090020666633696,0.6664600002773347,1.0,0.78,True,0.6333333333333333,-0.027471034914959835,0.3333333333333333,0.0,16.7,10.0,6.7,0.0,3.3,26.7,3.3,33.3
78,stony brook university,us,70,64,74.03,0.4340273558265889,0.703033333487408,1.0,0.6228571428571429,True,0.37142857142857144,-0.1197276015740194,0.22857142857142856,0.0,32.9,11.4,1.4,0.0,4.3,14.3,7.1,28.6
79,indiana university,us,42,41,73.83,0.43402178177152867,0.6931129034494633,1.0,0.6428571428571429,True,0.40476190476190477,-0.1353703034461805,0.21428571428571427,0.0,26.2,16.7,2.4,0.0,4.8,19.0,9.5,21.4
80,the university of adelaide,au,15,12,73.78,0.38945525362304273,0.6592285718247636,1.0,0.84,True,0.7333333333333333,0.0823960514093956,0.4,0.0,6.7,13.3,0.0,0.0,6.7,66.7,0.0,6.7
81,university of oregon,us,19,19,73.57,0.41199216633489844,0.6582820516376083,1.0,0.7789473684210526,True,0.631578947368421,0.02060368072626828,0.05263157894736842,0.0,15.8,10.5,0.0,0.0,5.3,5.3,10.5,52.6
82,hong kong university of science and technology,hk,43,38,73.54,0.4550953264986479,0.7114761906962973,1.0,0.5395348837209303,True,0.23255813953488372,-0.2741126350347677,0.8837209302325582,0.0,30.2,18.6,0.0,2.3,2.3,23.3,7.0,16.3
83,dartmouth college,us,22,22,73.39,0.4053017226492481,0.7219761908063507,1.0,0.6454545454545455,True,0.4090909090909091,-0.10230706833308778,0.09090909090909091,0.0,40.9,4.5,4.5,0.0,4.5,22.7,4.5,18.2
84,michigan state university,us,73,67,73.38,0.4210385856649845,0.7034731184286744,1.0,0.6465753424657534,True,0.410958904109589,-0.13784457428385116,0.2191780821917808,0.0,32.9,9.6,4.1,0.0,6.8,24.7,9.6,12.3
85,national tsing hua university,tw,30,18,73.22,0.41820248722990994,0.7084600002773346,1.0,0.64,True,0.4,-0.05783689894414429,0.2,0.0,43.3,0.0,3.3,0.0,0.0,40.0,10.0,3.3
86,university of california,us,20,19,73.12,0.3976584223721612,0.7055750003466682,1.0,0.7,True,0.5,-0.045510009751573655,0.2,0.0,30.0,5.0,15.0,0.0,5.0,10.0,10.0,25.0
87,xi'an jiaotong university,cn,19,17,73.12,0.37018311130345705,0.7031538465094033,1.0,0.7789473684210526,True,0.631578947368421,0.045171816558551126,0.2631578947368421,0.0,47.4,0.0,0.0,0.0,0.0,5.3,21.1,26.3
88,university of porto,pt,15,11,73.08,0.36295718811918487,0.7192285718247636,1.0,0.76,True,0.6,-0.003554786056458925,0.4,0.0,40.0,20.0,0.0,0.0,0.0,13.3,20.0,6.7
89,washington state university,us,28,23,73.02,0.4175675088437745,0.6546458336222235,1.0,0.7642857142857142,True,0.6071428571428571,-0.007613356696644091,0.14285714285714285,0.0,14.3,14.3,3.6,0.0,7.1,10.7,14.3,35.7
90,university of british columbia,ca,100,90,73.01,0.43925616599963035,0.7318583334488893,1.0,0.526,True,0.21,-0.3170694058922323,0.56,0.0,35.0,11.0,7.0,1.0,6.0,15.0,5.0,20.0
91,ohio state university,us,43,37,72.96,0.38649492871641605,0.7083015875216941,1.0,0.7209302325581395,True,0.5348837209302325,-0.06452616319106685,0.2558139534883721,0.0,34.9,11.6,0.0,0.0,7.0,11.6,9.3,25.6
92,case western reserve university,us,30,27,72.96,0.3789785478975839,0.7344600002773345,1.0,0.6799999999999999,True,0.4666666666666667,-0.07751023285793601,0.5,0.0,50.0,3.3,0.0,0.0,10.0,10.0,13.3,13.3
93,university of michigan–ann arbor,us,15,12,72.95,0.41973847552652727,0.670657143253335,1.0,0.72,True,0.5333333333333333,-0.03459984588254106,0.13333333333333333,0.0,20.0,13.3,0.0,0.0,6.7,6.7,20.0,33.3
94,"university of maryland, college park",us,68,61,72.81,0.4399776720198117,0.6741250001575765,1.0,0.6558823529411765,True,0.4264705882352941,-0.16110501403855887,0.14705882352941177,0.0,19.1,17.6,7.4,0.0,2.9,16.2,10.3,26.5
95,"university of california, santa cruz",us,15,14,72.76,0.36865605582855754,0.7278000003961922,1.0,0.72,True,0.5333333333333333,-0.011835308417821877,0.13333333333333333,0.0,26.7,13.3,20.0,0.0,6.7,33.3,0.0,0.0
96,australian national university,au,49,41,72.7,0.46190100390898425,0.6162753625198076,1.0,0.7306122448979592,True,0.5510204081632653,-0.05240183107750307,0.46938775510204084,0.0,14.3,4.1,0.0,0.0,0.0,55.1,4.1,22.4
97,university of bradford,gb,25,23,72.7,0.3436539197607943,0.7182888891970385,1.0,0.808,True,0.68,0.09438596132414423,0.72,0.0,48.0,0.0,0.0,0.0,0.0,12.0,8.0,32.0
98,rutgers the state university of new jersey,us,18,17,72.58,0.3522363052691992,0.7111315793122823,1.0,0.8,True,0.6666666666666666,0.011368113102026456,0.1111111111111111,0.0,22.2,22.2,5.6,0.0,11.1,0.0,5.6,33.3
99,pohang university of science and technology,kr,23,20,72.57,0.37444242668001204,0.7005348840434124,1.0,0.7652173913043478,True,0.6086956521739131,0.040350194508744164,0.391304347826087,0.0,8.7,34.8,8.7,0.0,0.0,34.8,0.0,13.0
100,virginia tech,us,92,82,72.39,0.4287134013066091,0.7100267858380958,1.0,0.5956521739130435,True,0.32608695652173914,-0.21836965567178673,0.21739130434782608,0.0,32.6,13.0,2.2,0.0,6.5,13.0,7.6,25.0
101,the university of manchester,gb,30,26,72.37,0.4110975800747832,0.7024600002773346,1.0,0.66,True,0.43333333333333335,-0.1385880742052354,0.6,0.0,33.3,10.0,3.3,0.0,3.3,16.7,10.0,23.3
102,north carolina state university,us,119,109,71.99,0.4312376341494376,0.706280575639329,1.0,0.5915966386554622,True,0.31932773109243695,-0.2292008586939983,0.23529411764705882,0.0,26.1,12.6,9.2,0.0,10.1,16.8,5.9,19.3
103,university of bristol,gb,43,39,71.99,0.43906714521066154,0.6717936510137575,1.0,0.6511627906976745,True,0.4186046511627907,-0.0766550871009688,0.6511627906976745,0.0,32.6,4.7,2.3,0.0,0.0,32.6,16.3,11.6
104,kansas state university,us,16,16,71.95,0.3739458747091724,0.7089722226074091,1.0,0.7375,True,0.5625,0.015952221642190845,0.1875,0.0,25.0,25.0,6.2,0.0,0.0,25.0,12.5,6.2
105,university of western australia,au,21,18,71.93,0.3652113336525838,0.6920243905821154,1.0,0.8,True,0.6666666666666666,0.0011165844005093795,0.47619047619047616,0.0,33.3,4.8,0.0,0.0,0.0,33.3,4.8,23.8
106,mcmaster university,ca,37,36,71.83,0.3992764774044711,0.7126842107695918,1.0,0.6594594594594595,True,0.43243243243243246,-0.11507539062762673,0.7567567567567568,0.0,35.1,10.8,5.4,0.0,0.0,29.7,8.1,10.8
107,la trobe university,au,17,15,71.79,0.37785569039080164,0.6817027030774792,1.0,0.7882352941176471,True,0.6470588235294118,0.139429089329752,0.5294117647058824,0.0,29.4,0.0,0.0,0.0,0.0,23.5,0.0,47.1
108,university of maryland baltimore county,us,21,20,71.79,0.3837664333127434,0.7066585369235786,1.0,0.7142857142857143,True,0.5238095238095238,-0.04569622647854882,0.19047619047619047,0.0,23.8,19.0,4.8,9.5,4.8,9.5,14.3,14.3
109,peking university,cn,51,47,71.63,0.428678587888877,0.6982112678009399,1.0,0.611764705882353,True,0.35294117647058826,-0.20343216027777727,0.5098039215686274,0.0,27.5,15.7,3.9,2.0,0.0,33.3,7.8,9.8
110,new york university,us,58,54,71.4,0.4300365248756493,0.7105512822290606,1.0,0.5758620689655173,True,0.29310344827586204,-0.28578406732405065,0.3620689655172414,0.0,31.0,17.2,1.7,0.0,6.9,13.8,10.3,19.0
111,south china university of technology,cn,30,26,71.39,0.3965206851059807,0.6784600002773346,1.0,0.74,True,0.5666666666666667,0.03476609651447604,0.26666666666666666,0.0,30.0,0.0,6.7,0.0,0.0,33.3,6.7,23.3
112,johns hopkins university,us,78,75,71.26,0.4514328643731604,0.6946224491210891,1.0,0.5538461538461539,True,0.2564102564102564,-0.31904357093024677,0.1282051282051282,0.0,26.9,15.4,3.8,1.3,5.1,19.2,10.3,17.9
113,university of campinas,br,15,14,71.06,0.32518267512577365,0.7663714289676207,1.0,0.72,True,0.5333333333333333,-0.008655882349334343,0.2,0.0,53.3,13.3,0.0,6.7,6.7,13.3,0.0,6.7
114,northwestern university,us,50,46,70.87,0.4416196889785048,0.7074714287695246,1.0,0.544,True,0.24,-0.28147729918960196,0.18,0.0,32.0,12.0,2.0,0.0,4.0,22.0,4.0,24.0
115,university of oklahoma,us,19,19,70.84,0.34316690598602717,0.7326410259965827,1.0,0.7473684210526317,True,0.5789473684210527,-0.010282499619331309,0.3157894736842105,0.0,42.1,10.5,0.0,0.0,5.3,15.8,0.0,26.3
116,lancaster university,gb,37,34,70.77,0.39922321403932787,0.7197017546292408,1.0,0.6270270270270271,True,0.3783783783783784,-0.18037691041597953,0.6216216216216216,0.0,40.5,8.1,0.0,0.0,2.7,27.0,5.4,16.2
117,virginia polytechnic institute and state university,us,77,65,70.72,0.3916094107710807,0.7218865980811002,1.0,0.6415584415584416,True,0.4025974025974026,-0.09359598439167355,0.22077922077922077,0.0,35.1,9.1,5.2,0.0,6.5,18.2,3.9,22.1
118,university at buffalo,us,19,19,70.66,0.3580089176986191,0.7416153849709417,1.0,0.6842105263157895,True,0.47368421052631576,-0.0528645044403942,0.15789473684210525,0.0,42.1,15.8,0.0,0.0,5.3,5.3,0.0,31.6
119,university of pittsburgh,us,54,49,70.53,0.45035987621462026,0.6665270272144153,1.0,0.6111111111111112,True,0.35185185185185186,-0.1690685562734291,0.2777777777777778,0.0,27.8,5.6,3.7,0.0,1.9,27.8,11.1,22.2
120,university of waterloo,ca,160,137,70.5,0.4435398824339548,0.7276277778548152,1.0,0.48625,True,0.14375,-0.37014150505828053,0.625,0.0,39.4,10.0,1.9,0.0,3.1,13.8,6.2,25.6
121,university of rochester,us,40,40,70.26,0.39888318782804155,0.7112166668977787,1.0,0.64,True,0.4,-0.14379800787471103,0.25,0.0,32.5,12.5,0.0,0.0,10.0,10.0,5.0,30.0
122,queen's university,ca,42,41,70.17,0.38221513000148283,0.7406935486107536,1.0,0.6142857142857143,True,0.35714285714285715,-0.10410268995165828,0.5238095238095238,0.0,47.6,11.9,0.0,0.0,2.4,14.3,14.3,9.5
123,new mexico state university,us,24,23,70.06,0.3498017039860214,0.7402954548606075,1.0,0.7,True,0.5,-0.007509089999321816,0.4166666666666667,0.0,37.5,16.7,0.0,8.3,4.2,12.5,4.2,16.7
